customer_id,tenure_months,contract_type,plan_type,monthly_charges,total_charges,payment_method,payment_delay_days,data_usage_gb,has_streaming_addon,num_support_tickets,last_login_days_ago,clv_estimated,churned
C-04466,1,Month-to-month,Premium,117.7,117.7,Credit card,1,27.64,1,0,6,2381.86,0
C-04467,6,Month-to-month,Premium,99.23,595.38,Credit card,0,35.91,1,0,1,1834.72,0
C-04468,6,Month-to-month,Premium,116.85,701.1,Mailed check,8,5.65,1,3,28,225.62,1
C-04469,52,Two-year,Standard,63.13,3282.76,Bank transfer,0,4.33,1,1,5,3407.25,0
C-04470,50,Two-year,Basic,25.29,1264.5,Credit card,1,0.86,0,0,7,1268.27,0
C-04471,35,Two-year,Standard,68.21,2387.35,Mailed check,13,2.04,1,4,21,142.7,1
C-04472,57,Two-year,Standard,61.69,3516.33,Mailed check,12,7.36,1,0,0,1715.09,0
C-04473,9,Month-to-month,Premium,93.63,842.67,Credit card,4,4.23,1,1,68,157.96,1
C-04474,8,Month-to-month,Basic,33.6,268.8,Mailed check,10,0.37,0,0,51,23.41,1
C-04475,38,One-year,Premium,93.06,3536.28,Bank transfer,0,15.08,0,2,0,1927.45,0
C-04476,29,Month-to-month,Premium,80.14,2324.06,Bank transfer,3,21.1,1,0,14,219.67,1
C-04477,2,Month-to-month,Premium,107.35,214.7,Mailed check,25,10.47,1,2,34,194.21,1
C-04478,23,Month-to-month,Premium,112.08,2577.84,Mailed check,1,13.57,0,2,0,3073.02,0
C-04479,12,One-year,Basic,34.58,414.96,Credit card,1,1.42,0,0,5,1214.52,0
C-04480,22,One-year,Basic,24.58,540.76,Credit card,3,0.43,0,0,7,34.01,1
C-04481,3,Month-to-month,Basic,39.13,117.39,Credit card,2,1.85,0,0,46,62.75,1
C-04482,9,Month-to-month,Basic,20.51,184.59,Bank transfer,1,2.87,0,0,4,438.06,0
C-04483,21,One-year,Standard,53.32,1119.72,Credit card,1,8.37,0,0,20,1795.48,0
C-04484,27,One-year,Premium,86.7,2340.9,Bank transfer,1,57.61,0,1,1,3209.61,0
C-04485,6,Month-to-month,Premium,77.17,463.02,Credit card,5,10.12,1,1,8,38.58,1
C-04486,32,One-year,Standard,55.14,1764.48,Bank transfer,0,7.86,1,1,5,922.95,0
C-04487,27,Month-to-month,Basic,32.46,876.42,Credit card,3,0.25,0,5,15,46.98,1
C-04488,17,Month-to-month,Basic,37.65,640.05,Electronic check,19,0.46,0,4,9,92.81,1
C-04489,39,One-year,Basic,39.79,1551.81,Credit card,1,1.25,0,1,0,1419.25,0
C-04490,23,One-year,Basic,36.16,831.68,Credit card,0,4.79,0,2,6,239.26,0
C-04491,8,Month-to-month,Standard,56.72,453.76,Mailed check,12,1.23,0,5,33,69.66,1
C-04492,10,One-year,Basic,34.47,344.7,Electronic check,5,0.85,0,2,13,82.03,1
C-04493,31,One-year,Basic,36.87,1142.97,Credit card,0,2.84,1,0,3,779.82,0
C-04494,17,One-year,Basic,29.31,498.27,Credit card,2,1.73,0,2,3,926.15,0
C-04495,23,One-year,Standard,64.63,1486.49,Electronic check,4,26.74,1,1,2,2138.9,0
C-04496,35,One-year,Standard,57.07,1997.45,Bank transfer,5,1.91,1,0,29,88.25,1
C-04497,30,Month-to-month,Standard,54.66,1639.8,Electronic check,8,3.24,0,4,12,109.66,1
C-04498,32,Month-to-month,Standard,58.15,1860.8,Bank transfer,13,2.6,1,1,52,107.06,1
C-04499,8,Month-to-month,Premium,105.41,843.28,Credit card,5,39.66,1,0,7,2178.95,0
C-04500,9,Month-to-month,Basic,34.54,310.86,Bank transfer,2,0.99,0,1,49,61.18,1
C-04501,15,One-year,Standard,53.92,808.8,Electronic check,2,3.2,0,0,6,806.36,0
C-04502,28,One-year,Standard,59.28,1659.84,Mailed check,1,18.99,0,0,10,2020.51,0
C-04503,1,Month-to-month,Standard,67.75,67.75,Credit card,6,3.73,1,2,38,131.26,1
C-04504,3,Month-to-month,Premium,118.93,356.79,Bank transfer,2,7.92,1,2,17,285.76,1
C-04505,11,Month-to-month,Basic,24.54,269.94,Credit card,3,0.91,0,2,44,31.57,1
C-04506,3,Month-to-month,Standard,49.82,149.46,Bank transfer,8,1.89,0,3,28,87.16,1
C-04507,16,One-year,Basic,33.53,536.48,Mailed check,12,1.85,0,0,4,857.85,0
C-04508,1,Month-to-month,Standard,55.37,55.37,Bank transfer,10,2.32,0,4,53,148.83,1
C-04509,19,One-year,Basic,20.48,389.12,Mailed check,1,1.7,0,1,3,717.34,0
C-04510,50,Two-year,Basic,26.94,1347.0,Bank transfer,1,1.61,0,1,4,1687.25,0
C-04511,1,Month-to-month,Standard,65.17,65.17,Mailed check,11,1.72,0,2,54,122.15,1
C-04512,1,Month-to-month,Standard,64.94,64.94,Electronic check,1,11.05,0,3,0,664.82,0
C-04513,2,Month-to-month,Basic,29.89,59.78,Credit card,3,0.15,0,0,149,33.84,1
C-04514,28,One-year,Standard,56.81,1590.68,Credit card,1,9.19,1,0,1,2101.01,0
C-04515,19,One-year,Standard,59.49,1130.31,Bank transfer,2,3.07,0,1,25,2395.18,0
C-04516,3,Month-to-month,Basic,24.39,73.17,Credit card,6,0.83,0,3,44,22.17,1
C-04517,20,One-year,Standard,58.15,1163.0,Bank transfer,0,8.99,0,0,22,1492.64,0
C-04518,46,Two-year,Standard,45.28,2082.88,Bank transfer,3,11.5,1,0,1,1651.14,0
C-04519,6,Month-to-month,Standard,56.89,341.34,Mailed check,4,5.04,0,2,80,202.9,1
C-04520,11,Month-to-month,Basic,26.72,293.92,Bank transfer,6,0.56,0,2,104,60.85,1
C-04521,53,Two-year,Basic,33.5,1775.5,Electronic check,9,0.9,0,0,10,1301.09,0
C-04522,37,One-year,Standard,60.96,2255.52,Mailed check,2,8.72,0,4,2,1355.46,0
C-04523,52,Two-year,Premium,92.14,4791.28,Mailed check,2,67.05,1,4,12,5724.8,0
C-04524,23,One-year,Standard,45.18,1039.14,Credit card,4,9.69,1,4,11,1573.87,0
C-04525,48,Two-year,Basic,25.05,1202.4,Bank transfer,1,1.33,0,0,6,1201.04,0
C-04526,3,Month-to-month,Standard,60.83,182.49,Credit card,0,8.6,0,0,3,924.08,0
C-04527,13,One-year,Premium,78.26,1017.38,Bank transfer,3,20.25,1,0,5,2070.94,0
C-04528,40,Two-year,Basic,22.15,886.0,Bank transfer,0,1.12,1,1,7,747.37,0
C-04529,13,One-year,Premium,104.12,1353.56,Electronic check,2,37.88,1,0,22,2502.39,0
C-04530,9,Month-to-month,Premium,109.01,981.09,Bank transfer,1,32.86,1,1,0,1638.32,0
C-04531,2,Month-to-month,Basic,26.43,52.86,Bank transfer,11,0.53,0,2,76,49.17,1
C-04532,3,Month-to-month,Premium,97.04,291.12,Mailed check,4,23.41,1,2,3,1677.34,0
C-04533,9,Month-to-month,Basic,38.91,350.19,Credit card,1,0.81,0,1,22,106.47,1
C-04534,29,Month-to-month,Premium,117.55,3408.95,Bank transfer,1,11.01,1,1,6,1574.34,0
C-04535,32,One-year,Standard,52.69,1686.08,Electronic check,5,3.86,0,0,0,2156.38,0
C-04536,29,One-year,Standard,65.25,1892.25,Credit card,3,4.22,1,0,7,1875.37,0
C-04537,4,Month-to-month,Standard,59.85,239.4,Bank transfer,0,8.71,1,0,6,1193.16,0
C-04538,21,One-year,Standard,69.39,1457.19,Credit card,2,6.86,1,0,5,2643.46,0
C-04539,16,Month-to-month,Basic,29.55,472.8,Mailed check,2,0.64,0,1,50,71.11,1
C-04540,6,Month-to-month,Standard,64.37,386.22,Credit card,8,1.62,0,0,45,165.57,1
C-04541,18,Month-to-month,Basic,35.36,636.48,Credit card,0,2.93,0,2,10,504.61,0
C-04542,10,One-year,Basic,29.95,299.5,Bank transfer,1,2.41,1,0,0,853.79,0
C-04543,44,Month-to-month,Basic,35.91,1580.04,Credit card,11,0.94,0,3,28,92.17,1
C-04544,1,Month-to-month,Standard,51.53,51.53,Credit card,10,4.19,0,4,114,133.2,1
C-04545,1,Month-to-month,Basic,22.45,22.45,Bank transfer,1,0.86,0,2,63,47.7,1
C-04546,38,Two-year,Basic,28.5,1083.0,Bank transfer,1,2.4,0,0,4,1567.64,0
C-04547,1,Month-to-month,Basic,38.87,38.87,Bank transfer,3,1.58,0,0,4,504.91,0
C-04548,15,One-year,Basic,30.01,450.15,Bank transfer,3,0.81,1,1,28,75.73,1
C-04549,16,One-year,Standard,60.88,974.08,Bank transfer,1,4.27,0,0,9,2270.16,0
C-04550,19,One-year,Premium,103.09,1958.71,Electronic check,6,21.05,1,0,4,3086.93,0
C-04551,44,Two-year,Basic,22.65,996.6,Credit card,0,2.5,1,0,11,1125.07,0
C-04552,24,Month-to-month,Premium,92.56,2221.44,Credit card,1,33.31,1,1,0,531.93,0
C-04553,35,Month-to-month,Standard,62.67,2193.45,Electronic check,2,7.06,0,0,8,1645.68,0
C-04554,47,Two-year,Standard,69.3,3257.1,Mailed check,5,46.54,1,1,1,3561.8,0
C-04555,6,Month-to-month,Standard,49.2,295.2,Credit card,14,2.8,0,0,23,121.11,1
C-04556,18,One-year,Premium,93.47,1682.46,Bank transfer,0,10.6,0,0,1,3049.47,0
C-04557,19,One-year,Basic,21.9,416.1,Bank transfer,0,3.69,0,0,7,736.84,0
C-04558,29,One-year,Standard,51.06,1480.74,Bank transfer,2,2.74,0,4,25,117.82,1
C-04559,32,Two-year,Standard,54.42,1741.44,Electronic check,2,10.37,0,1,6,3413.27,0
C-04560,58,Two-year,Standard,58.52,3394.16,Credit card,1,6.83,1,1,1,4257.11,0
C-04561,33,One-year,Premium,85.38,2817.54,Electronic check,16,29.86,1,0,1,3302.6,0
C-04562,10,Month-to-month,Basic,24.55,245.5,Credit card,2,4.52,0,1,0,625.43,0
C-04563,53,Two-year,Standard,64.45,3415.85,Bank transfer,0,10.19,1,0,3,2803.4,0
C-04564,7,Month-to-month,Standard,69.07,483.49,Electronic check,1,3.74,1,0,2,1152.05,0
C-04565,1,Month-to-month,Basic,26.47,26.47,Bank transfer,1,0.36,0,0,0,534.33,0
C-04566,37,Two-year,Basic,33.76,1249.12,Credit card,2,2.44,0,0,10,1801.32,0
C-04567,15,Month-to-month,Standard,51.45,771.75,Mailed check,6,2.52,0,4,69,118.3,1
C-04568,30,Month-to-month,Premium,116.76,3502.8,Mailed check,2,23.34,1,1,12,1426.07,0
C-04569,1,Month-to-month,Standard,61.82,61.82,Electronic check,0,5.55,0,0,0,956.93,0
C-04570,39,Two-year,Premium,111.12,4333.68,Bank transfer,0,15.79,1,4,13,4925.0,0
C-04571,4,One-year,Standard,46.23,184.92,Credit card,2,1.16,1,1,19,109.55,1
C-04572,31,One-year,Basic,31.97,991.07,Mailed check,15,1.44,0,0,0,877.02,0
C-04573,11,Month-to-month,Basic,30.55,336.05,Bank transfer,2,2.97,1,2,6,512.63,0
C-04574,18,One-year,Basic,25.86,465.48,Mailed check,22,1.04,0,2,93,46.25,1
C-04575,13,One-year,Basic,25.25,328.25,Credit card,3,1.1,0,1,1,884.05,0
C-04576,2,Month-to-month,Basic,31.6,63.2,Credit card,11,0.33,0,1,14,93.57,1
C-04577,1,Month-to-month,Standard,62.66,62.66,Mailed check,12,11.33,1,2,2,827.66,0
C-04578,2,Month-to-month,Standard,45.83,91.66,Bank transfer,5,5.38,1,3,36,119.59,1
C-04579,46,Two-year,Basic,31.35,1442.1,Credit card,4,3.38,0,0,19,1220.94,0
C-04580,32,One-year,Basic,23.41,749.12,Credit card,0,1.22,0,1,5,824.26,0
C-04581,37,Two-year,Basic,22.81,843.97,Bank transfer,0,3.3,0,3,4,806.04,0
C-04582,4,Month-to-month,Standard,60.58,242.32,Credit card,14,0.73,0,2,22,188.12,1
C-04583,21,One-year,Basic,26.22,550.62,Bank transfer,1,1.82,0,0,10,729.23,0
C-04584,36,One-year,Basic,28.82,1037.52,Bank transfer,2,2.57,0,1,15,914.31,0
C-04585,28,One-year,Premium,91.2,2553.6,Electronic check,10,8.68,1,0,7,2819.19,0
C-04586,38,Two-year,Premium,104.18,3958.84,Bank transfer,0,69.86,0,3,13,6416.34,0
C-04587,9,Month-to-month,Basic,29.4,264.6,Mailed check,12,1.56,0,0,36,43.3,1
C-04588,16,Month-to-month,Standard,69.09,1105.44,Credit card,1,13.31,0,0,2,1221.04,0
C-04589,16,One-year,Basic,27.05,432.8,Bank transfer,0,1.24,0,1,2,845.27,0
C-04590,38,One-year,Standard,63.51,2413.38,Credit card,0,8.66,0,0,1,2400.29,0
C-04591,26,One-year,Standard,51.43,1337.18,Electronic check,4,14.5,1,0,13,1230.04,0
C-04592,13,Month-to-month,Basic,30.18,392.34,Mailed check,1,1.15,1,0,3,156.59,0
C-04593,24,One-year,Standard,58.81,1411.44,Electronic check,2,8.1,1,2,4,1224.3,0
C-04594,3,Month-to-month,Basic,26.58,79.74,Bank transfer,0,3.17,0,0,1,593.95,0
C-04595,17,Month-to-month,Basic,29.44,500.48,Bank transfer,1,0.95,0,0,19,543.32,0
C-04596,17,One-year,Basic,25.59,435.03,Electronic check,12,2.38,0,1,5,753.42,0
C-04597,31,One-year,Standard,45.15,1399.65,Mailed check,8,3.15,0,1,0,1048.9,0
C-04598,1,Month-to-month,Basic,24.31,24.31,Mailed check,7,0.69,0,2,14,49.97,1
C-04599,1,Month-to-month,Basic,34.0,34.0,Bank transfer,10,0.75,0,1,37,81.85,1
C-04600,20,Month-to-month,Basic,35.42,708.4,Mailed check,9,1.1,0,0,49,67.49,1
C-04601,18,Month-to-month,Basic,25.6,460.8,Credit card,5,0.64,0,2,68,77.76,1
C-04602,15,One-year,Standard,55.2,828.0,Credit card,0,9.73,0,0,7,2028.73,0
C-04603,32,Two-year,Basic,20.75,664.0,Credit card,0,1.43,0,0,16,968.62,0
C-04604,15,Month-to-month,Basic,24.74,371.1,Credit card,0,0.75,0,1,40,63.15,1
C-04605,12,One-year,Standard,64.48,773.76,Electronic check,1,19.11,1,0,3,1969.94,0
C-04606,47,Two-year,Standard,60.15,2827.05,Mailed check,2,4.53,0,1,22,3071.99,0
C-04607,26,Two-year,Premium,84.26,2190.76,Electronic check,4,35.86,0,0,4,3849.45,0
C-04608,16,Month-to-month,Standard,51.44,823.04,Bank transfer,1,3.06,0,0,22,110.25,1
C-04609,43,Two-year,Basic,36.34,1562.62,Bank transfer,1,1.51,0,0,5,1203.75,0
C-04610,4,Month-to-month,Standard,50.23,200.92,Electronic check,4,4.35,0,0,8,663.74,0
C-04611,17,Month-to-month,Standard,53.35,906.95,Bank transfer,0,4.54,1,0,3,1338.42,0
C-04612,4,Month-to-month,Basic,33.29,133.16,Electronic check,9,1.39,0,1,4,534.99,0
C-04613,17,Month-to-month,Premium,100.25,1704.25,Electronic check,4,8.58,1,0,43,116.0,1
C-04614,4,Month-to-month,Basic,29.22,116.88,Electronic check,2,1.38,0,2,47,97.19,1
C-04615,5,Month-to-month,Premium,115.49,577.45,Bank transfer,0,21.11,1,0,3,1872.88,0
C-04616,9,Month-to-month,Premium,84.89,764.01,Mailed check,19,9.35,1,0,34,206.11,1
C-04617,44,Two-year,Standard,63.54,2795.76,Credit card,2,8.58,0,2,0,2724.86,0
C-04618,69,Two-year,Premium,82.16,5669.04,Bank transfer,1,31.14,1,1,0,4702.84,0
C-04619,18,Month-to-month,Standard,60.39,1087.02,Electronic check,2,13.29,1,1,8,1088.83,0
C-04620,42,Two-year,Basic,37.41,1571.22,Bank transfer,0,1.01,0,0,4,1168.91,0
C-04621,53,Two-year,Standard,56.45,2991.85,Mailed check,10,7.62,1,0,0,3880.32,0
C-04622,25,One-year,Basic,34.49,862.25,Credit card,6,0.76,0,2,61,52.86,1
C-04623,4,Month-to-month,Basic,36.41,145.64,Bank transfer,9,0.48,0,3,31,63.61,1
C-04624,16,One-year,Standard,48.4,774.4,Mailed check,6,1.5,0,2,30,49.95,1
C-04625,21,Two-year,Basic,34.12,716.52,Bank transfer,0,1.85,1,0,14,1024.59,0
C-04626,20,One-year,Basic,38.4,768.0,Bank transfer,0,1.52,0,0,6,1488.75,0
C-04627,5,Month-to-month,Standard,59.41,297.05,Credit card,5,11.46,1,2,28,128.71,1
C-04628,26,One-year,Premium,83.38,2167.88,Credit card,0,24.99,1,1,5,1210.56,0
C-04629,33,One-year,Basic,22.54,743.82,Electronic check,3,4.29,0,0,9,608.21,0
C-04630,16,One-year,Basic,25.19,403.04,Credit card,4,0.94,0,1,77,58.0,1
C-04631,4,Month-to-month,Basic,22.07,88.28,Mailed check,4,1.22,0,2,66,54.79,1
C-04632,18,Month-to-month,Standard,57.83,1040.94,Electronic check,6,6.38,0,1,0,733.84,0
C-04633,32,Two-year,Basic,21.39,684.48,Credit card,1,1.52,0,0,5,917.03,0
C-04634,44,Two-year,Standard,50.59,2225.96,Electronic check,3,11.54,0,0,8,2086.07,0
C-04635,2,Month-to-month,Basic,28.8,57.6,Bank transfer,9,0.4,0,5,30,48.95,1
C-04636,49,Two-year,Basic,29.48,1444.52,Credit card,2,2.72,1,0,1,1481.37,0
C-04637,2,Month-to-month,Premium,100.44,200.88,Credit card,1,15.96,1,0,37,266.16,1
C-04638,19,One-year,Basic,34.11,648.09,Bank transfer,7,0.41,0,2,78,74.62,1
C-04639,11,One-year,Standard,46.18,507.98,Electronic check,8,5.56,0,0,0,1483.66,0
C-04640,46,Two-year,Basic,21.61,994.06,Bank transfer,2,3.08,0,0,0,995.65,0
C-04641,48,Two-year,Standard,46.52,2232.96,Bank transfer,1,2.79,1,0,3,1687.78,0
C-04642,16,Month-to-month,Standard,55.58,889.28,Electronic check,5,5.06,1,1,89,104.69,1
C-04643,50,Two-year,Basic,20.84,1042.0,Electronic check,2,1.9,0,2,3,911.73,0
C-04644,3,Month-to-month,Basic,34.92,104.76,Bank transfer,1,1.16,0,3,26,50.64,1
C-04645,24,One-year,Basic,24.46,587.04,Electronic check,0,2.48,0,0,1,737.12,0
C-04646,27,One-year,Standard,68.48,1848.96,Credit card,3,6.06,1,2,0,1198.27,0
C-04647,17,One-year,Standard,57.16,971.72,Mailed check,4,1.69,0,3,51,93.07,1
C-04648,7,Month-to-month,Standard,56.16,393.12,Bank transfer,1,6.6,1,0,3,778.82,0
C-04649,37,Two-year,Standard,64.51,2386.87,Electronic check,4,12.78,1,0,1,2554.75,0
C-04650,10,Month-to-month,Basic,34.26,342.6,Bank transfer,1,0.64,0,1,1,735.8,0
C-04651,1,Month-to-month,Basic,32.15,32.15,Credit card,2,2.18,0,0,1,602.62,0
C-04652,30,One-year,Basic,38.7,1161.0,Bank transfer,1,1.29,0,0,1,1306.21,0
C-04653,9,Month-to-month,Basic,28.45,256.05,Bank transfer,0,0.6,0,1,48,66.64,1
C-04654,33,Two-year,Basic,36.17,1193.61,Electronic check,0,2.39,0,0,3,1379.49,0
C-04655,2,Month-to-month,Standard,54.5,109.0,Bank transfer,9,0.59,0,3,9,156.68,1
C-04656,7,Month-to-month,Standard,65.96,461.72,Electronic check,12,7.88,0,0,0,998.67,0
C-04657,56,Two-year,Premium,86.68,4854.08,Electronic check,1,26.52,1,0,3,5139.54,0
C-04658,20,One-year,Basic,25.79,515.8,Electronic check,2,2.1,0,0,11,694.87,0
C-04659,2,Month-to-month,Standard,61.95,123.9,Credit card,0,8.39,1,1,0,641.91,0
C-04660,31,One-year,Premium,84.57,2621.67,Mailed check,27,13.32,1,0,17,1827.0,0
C-04661,29,One-year,Standard,50.73,1471.17,Electronic check,1,4.75,0,1,2,1906.92,0
C-04662,31,One-year,Basic,26.11,809.41,Electronic check,1,1.01,0,0,0,897.0,0
C-04663,1,Month-to-month,Basic,33.58,33.58,Credit card,0,2.66,0,0,1,453.97,0
C-04664,42,Two-year,Basic,37.79,1587.18,Bank transfer,1,1.9,0,0,0,1896.44,0
C-04665,43,Two-year,Basic,33.49,1440.07,Credit card,4,1.96,0,1,5,1932.97,0
C-04666,4,One-year,Standard,65.7,262.8,Bank transfer,2,1.19,0,0,73,217.04,1
C-04667,22,Month-to-month,Basic,30.87,679.14,Credit card,0,1.98,0,1,7,583.91,0
C-04668,42,Two-year,Basic,21.38,897.96,Bank transfer,1,2.76,0,0,3,1095.14,0
C-04669,17,One-year,Standard,47.51,807.67,Bank transfer,0,2.99,1,2,4,1363.45,0
C-04670,16,One-year,Standard,58.86,941.76,Bank transfer,8,1.36,1,2,24,118.33,1
C-04671,1,Month-to-month,Standard,53.2,53.2,Bank transfer,6,1.33,0,0,12,130.87,1
C-04672,47,Two-year,Standard,50.51,2373.97,Mailed check,20,7.01,1,0,0,1876.64,0
C-04673,35,One-year,Basic,29.33,1026.55,Credit card,7,1.28,0,0,2,1032.42,0
C-04674,9,Month-to-month,Basic,33.33,299.97,Electronic check,3,2.44,0,2,0,522.44,0
C-04675,2,Month-to-month,Basic,27.7,55.4,Credit card,0,0.88,1,0,59,39.04,1
C-04676,54,Two-year,Standard,65.06,3513.24,Credit card,2,19.59,1,1,2,2644.95,0
C-04677,4,Month-to-month,Premium,108.23,432.92,Credit card,0,23.88,1,0,4,3183.62,0
C-04678,48,Two-year,Basic,34.7,1665.6,Electronic check,1,2.39,1,1,4,2115.79,0
C-04679,19,One-year,Standard,69.63,1322.97,Bank transfer,0,6.46,1,2,0,1607.94,0
C-04680,32,One-year,Basic,25.9,828.8,Mailed check,30,1.16,0,4,0,833.06,0
C-04681,14,Month-to-month,Standard,61.12,855.68,Bank transfer,1,14.89,0,0,0,1184.46,0
C-04682,1,Month-to-month,Basic,37.11,37.11,Credit card,9,1.23,0,3,34,125.69,1
C-04683,46,Two-year,Basic,31.59,1453.14,Electronic check,0,2.87,0,0,2,1377.42,0
C-04684,39,Month-to-month,Premium,110.53,4310.67,Credit card,3,26.2,1,0,1,515.56,0
C-04685,24,One-year,Standard,55.36,1328.64,Electronic check,9,5.03,0,1,1,1607.19,0
C-04686,3,Month-to-month,Standard,59.76,179.28,Credit card,15,3.8,0,2,26,106.51,1
C-04687,5,Month-to-month,Basic,21.11,105.55,Credit card,0,0.87,0,2,21,49.93,1
C-04688,1,Month-to-month,Basic,39.72,39.72,Electronic check,4,2.78,0,5,31,106.73,1
C-04689,25,One-year,Basic,36.0,900.0,Mailed check,15,0.38,0,3,26,104.96,1
C-04690,52,Two-year,Premium,114.1,5933.2,Bank transfer,4,37.76,1,0,0,6745.73,0
C-04691,4,Month-to-month,Premium,106.24,424.96,Electronic check,30,9.27,1,2,14,267.69,1
C-04692,1,Month-to-month,Standard,49.65,49.65,Credit card,11,2.95,1,0,50,141.05,1
C-04693,29,Month-to-month,Basic,20.62,597.98,Electronic check,1,3.98,1,0,2,202.06,0
C-04694,9,One-year,Premium,113.91,1025.19,Electronic check,3,30.0,1,1,0,3182.83,0
C-04695,4,Month-to-month,Standard,54.91,219.64,Credit card,0,5.14,0,1,1,990.46,0
C-04696,44,Two-year,Standard,51.6,2270.4,Credit card,3,8.41,0,2,0,2711.65,0
C-04697,29,One-year,Basic,31.23,905.67,Credit card,0,1.25,0,0,1,779.82,0
C-04698,11,One-year,Standard,55.52,610.72,Bank transfer,0,6.81,1,2,3,1367.7,0
C-04699,26,Month-to-month,Standard,61.29,1593.54,Credit card,1,13.77,1,1,1,972.85,0
C-04700,40,Two-year,Premium,96.77,3870.8,Bank transfer,3,40.23,1,0,12,5066.53,0
C-04701,17,Month-to-month,Standard,62.43,1061.31,Mailed check,14,10.31,1,0,19,62.43,0
C-04702,5,Month-to-month,Basic,37.07,185.35,Credit card,0,0.55,0,2,69,73.58,1
C-04703,33,One-year,Standard,49.89,1646.37,Bank transfer,0,11.35,0,0,7,1208.38,0
C-04704,15,One-year,Premium,89.82,1347.3,Bank transfer,1,35.22,0,0,9,2077.05,0
C-04705,45,Month-to-month,Basic,28.74,1293.3,Mailed check,5,0.75,0,0,1,574.59,0
C-04706,1,Month-to-month,Basic,39.24,39.24,Bank transfer,4,0.4,0,0,26,83.0,1
C-04707,14,One-year,Basic,27.31,382.34,Bank transfer,2,1.83,0,2,19,863.97,0
C-04708,14,Month-to-month,Standard,54.53,763.42,Bank transfer,0,15.99,0,2,6,1036.98,0
C-04709,42,Two-year,Basic,33.07,1388.94,Credit card,7,2.44,0,0,2,2050.39,0
C-04710,29,One-year,Standard,55.48,1608.92,Credit card,0,12.07,0,0,8,2187.37,0
C-04711,1,Month-to-month,Basic,39.02,39.02,Bank transfer,5,0.39,0,2,41,34.55,1
C-04712,4,Month-to-month,Premium,115.25,461.0,Credit card,4,8.54,0,2,36,185.48,1
C-04713,1,Month-to-month,Basic,30.27,30.27,Bank transfer,5,0.96,0,4,35,51.6,1
C-04714,34,One-year,Basic,32.9,1118.6,Credit card,0,1.95,0,0,13,587.12,0
C-04715,20,One-year,Standard,46.45,929.0,Bank transfer,1,10.02,1,1,1,2405.98,0
C-04716,5,Month-to-month,Standard,62.39,311.95,Credit card,0,3.59,1,0,6,1161.59,0
C-04717,37,One-year,Basic,34.14,1263.18,Mailed check,0,1.95,0,0,2,700.55,0
C-04718,21,Two-year,Basic,27.18,570.78,Mailed check,21,0.74,1,0,2,1594.74,0
C-04719,8,Month-to-month,Basic,24.39,195.12,Credit card,5,1.56,0,1,8,458.56,0
C-04720,37,Two-year,Standard,67.88,2511.56,Credit card,1,9.38,1,0,14,2742.72,0
C-04721,17,Month-to-month,Standard,55.67,946.39,Bank transfer,3,3.98,0,5,25,142.38,1
C-04722,8,Month-to-month,Standard,61.34,490.72,Credit card,0,4.96,0,2,4,1441.46,0
C-04723,3,Month-to-month,Standard,45.83,137.49,Bank transfer,0,11.29,1,0,5,1015.17,0
C-04724,3,Month-to-month,Standard,55.35,166.05,Credit card,5,7.15,1,2,21,134.95,1
C-04725,4,Month-to-month,Basic,36.35,145.4,Mailed check,38,0.39,0,1,96,52.15,1
C-04726,9,Month-to-month,Premium,92.44,831.96,Mailed check,11,3.27,0,4,33,63.39,1
C-04727,50,Two-year,Premium,102.14,5107.0,Bank transfer,0,28.36,1,0,8,3674.35,0
C-04728,42,Two-year,Basic,24.2,1016.4,Bank transfer,0,1.11,1,0,3,1046.47,0
C-04729,23,One-year,Basic,28.33,651.59,Mailed check,0,1.34,0,2,0,456.87,0
C-04730,8,Month-to-month,Basic,38.55,308.4,Mailed check,5,1.47,0,0,35,132.68,1
C-04731,25,Month-to-month,Basic,31.33,783.25,Mailed check,6,5.15,0,0,15,376.83,0
C-04732,1,Month-to-month,Standard,67.55,67.55,Credit card,1,1.75,0,2,13,124.87,1
C-04733,29,One-year,Standard,67.55,1958.95,Credit card,0,5.8,0,0,5,2100.19,0
C-04734,37,Two-year,Standard,68.6,2538.2,Electronic check,0,6.93,1,0,4,4048.64,0
C-04735,1,Month-to-month,Standard,67.38,67.38,Bank transfer,4,3.24,1,2,21,161.08,1
C-04736,5,Month-to-month,Standard,45.08,225.4,Credit card,2,15.24,0,2,50,97.26,1
C-04737,22,One-year,Standard,68.35,1503.7,Credit card,1,6.56,0,0,0,3328.11,0
C-04738,18,Month-to-month,Basic,22.75,409.5,Mailed check,13,0.86,0,4,47,74.78,1
C-04739,9,Month-to-month,Basic,20.8,187.2,Mailed check,1,4.52,0,0,2,423.71,0
C-04740,16,One-year,Standard,46.38,742.08,Bank transfer,0,12.76,0,0,4,1498.97,0
C-04741,17,One-year,Basic,26.98,458.66,Mailed check,25,0.83,0,1,62,51.1,1
C-04742,28,Month-to-month,Basic,32.42,907.76,Bank transfer,0,1.28,1,0,2,724.97,0
C-04743,12,Month-to-month,Premium,93.1,1117.2,Electronic check,3,18.82,1,0,6,1468.64,0
C-04744,54,Two-year,Standard,45.64,2464.56,Bank transfer,4,4.84,0,0,3,1852.79,0
C-04745,5,Month-to-month,Basic,29.53,147.65,Credit card,6,1.02,0,3,30,91.98,1
C-04746,5,Month-to-month,Standard,56.05,280.25,Bank transfer,5,6.85,1,2,28,77.82,1
